CustomerID,ChurnProbability,MonthlyCharges,CustomerValue,EstimatedLoss,Priority
0052-DCKON,0.09217384336814308,115.8,1389.6,128.0847727443716,Low
5161-XEUVX,0.11303464123836293,94.3,1131.6,127.91000002533148,Low
8250-ZNGGW,0.17770363614150742,59.9,718.8,127.73337365851552,Low
4806-DXQCE,0.09337473265375838,113.65,1363.8000000000002,127.3444603931957,Low
2452-SNHFZ,0.1406027564631164,75.45,905.4000000000001,127.30173570170561,Low
5349-AZPEW,0.4232889757352319,25.05,300.6,127.24066610601072,Low
0032-PGELS,0.3476486378768353,30.5,366.0,127.23940146292172,Low
2091-MJTFX,0.20680969996543028,51.2,614.4000000000001,127.06387965876038,Low
6305-YLBMM,0.10176382833762042,104.05,1248.6,127.06231606235285,Low
2925-MXLSX,0.15352434669507806,68.95,827.4000000000001,127.0260444555076,Low
0106-UGRDO,0.09120632865571261,116.0,1392.0,126.95920948875195,Low
0708-SJDIS,0.16264829957587792,65.0,780.0,126.86567366918479,Low
3594-KADLU,0.3011416130449661,35.1,421.20000000000005,126.84084741453974,Low
7880-XSOJX,0.24917412586928506,42.4,508.79999999999995,126.77979524229222,Low
0516-UXRMT,0.11466323153583119,92.05,1104.6,126.65700555447913,Low
1120-BMWUB,0.195503172963798,53.9,646.8,126.45145227298453,Low
8734-FNWVH,0.17649498971927016,59.7,716.4000000000001,126.44101063488516,Low
7041-TXQJH,0.2619931929015064,40.2,482.40000000000003,126.3855162556867,Low
5337-IIWKZ,0.23481401156682594,44.85,538.2,126.37690102526572,Low
2186-QZEYA,0.17973149268696623,58.55,702.5999999999999,126.27934676186246,Low
9114-VEPUF,0.10945340328056626,96.1,1153.1999999999998,126.22166466314899,Low
1976-AZZPJ,0.3075478624605372,34.2,410.40000000000003,126.21764275380448,Low
1265-XTECC,0.10877269199658675,96.55,1158.6,126.0240409472454,Low
3982-XWFZQ,0.2089896308195968,50.25,603.0,126.02074738421686,Low
6568-POCUI,0.11021584571461727,95.2,1142.4,125.91058214437878,Low
0810-BDHAW,0.13379506613917938,78.4,940.8000000000001,125.87439822373997,Low
6794-HKIAJ,0.11564446394099491,90.7,1088.4,125.86743455337887,Low
9848-JQJTX,0.10368226484418053,100.9,1210.8000000000002,125.5384862733338,Low
9693-XMUOB,0.20816520582837084,50.25,603.0,125.52361911450761,Low
5240-CAOYT,0.11931444039700229,87.55,1050.6,125.3517510810906,Low
0851-DFJKB,0.17681712913286715,58.95,707.4000000000001,125.08043714859024,Low
8465-SBRXP,0.109829166257498,94.9,1138.8000000000002,125.07345453403875,Low
6549-NNDYT,0.3377952587597865,30.85,370.20000000000005,125.05180479287297,Low
2155-AMQRX,0.18978662807905253,54.9,658.8,125.0314305784798,Low
5089-IFSDP,0.09514255019231026,109.45,1313.4,124.9602254225803,Low
8984-HPEMB,0.08766072867475397,118.65,1423.8000000000002,124.81134548711472,Low
2499-AJYUA,0.09382078145254014,110.8,1329.6,124.74411101929735,Low
6624-JDRDS,0.3525990438696924,29.45,353.4,124.60850210354927,Low
8976-OQHGT,0.18374600743173936,56.5,678.0,124.57979303871929,Low
5366-OBVMR,0.20604265743796082,50.3,603.5999999999999,124.36734802955314,Low
1852-XEMDW,0.15931787048210996,65.05,780.5999999999999,124.36352969833503,Low
6261-LHRTG,0.18922231496290484,54.75,657.0,124.31906093062848,Low
8879-XUAHX,0.0890444449036371,116.25,1395.0,124.21700064057374,Low
5766-XQXMQ,0.15007042845919225,68.85,826.1999999999999,123.98818799298462,Low
0440-UEDAI,0.10922044707308297,94.45,1133.4,123.79045471263224,Low
6029-CSMJE,0.40191949252288756,25.65,307.79999999999995,123.71081979854478,Low
8807-ARQET,0.25531375939438183,40.35,484.20000000000005,123.62292229875969,Low
4524-QCSSM,0.23050274810609875,44.65,535.8,123.5033724352477,Low
8107-RZLNV,0.09680150822143319,106.3,1275.6,123.48000388726017,Low
7964-ZRKKG,0.1161942503235313,88.4,1060.8000000000002,123.25886074320202,Low
3552-CTCYF,0.09798263950829009,104.8,1257.6,123.2229674456256,Low
1666-JZPZT,0.20908896850172454,49.0,588.0,122.94431347901403,Low
7674-YTAFD,0.12809292996906027,79.95,959.4000000000001,122.89235701231644,Low
7013-PSXHK,0.1267308555743659,80.75,969.0,122.80219905156055,Low
1309-XGFSN,0.12654799713910653,80.85,970.1999999999999,122.77686682436115,Low
7055-VKGDA,0.09702714454193591,105.4,1264.8000000000002,122.71993241664056,Low
2712-SYWAY,0.3976154069247366,25.7,308.4,122.62459149558876,Low
5229-DTFYB,0.10325272190617696,98.8,1185.6,122.4164270919634,Low
4742-DRORA,0.10690479900802807,95.4,1144.8000000000002,122.38461390439056,Low
8707-HOEDG,0.09236657371671651,110.2,1322.4,122.14555708298593,Low
8735-DCXNF,0.18521628933796586,54.95,659.4000000000001,122.1316211894547,Low
4355-CVPVS,0.11445907327875757,88.9,1066.8000000000002,122.10493937377859,Low
6022-KOUQO,0.3498789195184279,29.05,348.6,121.96779134412398,Low
0164-APGRB,0.08830580767900863,114.9,1378.8000000000002,121.75604762781711,Low
7159-NOKYQ,0.10887143876807923,93.15,1117.8000000000002,121.69649425495898,Low
7361-YPXFS,0.15716672391681885,64.45,773.4000000000001,121.55274427726772,Low
9488-FYQAU,0.09262550435319736,109.25,1311.0,121.43203620704173,Low
7820-ZYGNY,0.11183279682500549,90.45,1085.4,121.38331767386097,Low
5304-EFJLP,0.09047636380926143,111.65,1339.8000000000002,121.22023223164848,Low
4002-BQWPQ,0.1235216544570643,81.75,981.0,121.17474302238007,Low
5027-YOCXN,0.09174624798593879,110.05,1320.6,121.16009509023075,Low
5286-YHCVC,0.09631343239602655,104.8,1257.6,121.12377258124297,Low
2778-OCLGR,0.2580886701848215,39.1,469.20000000000005,121.09520405071827,Low
5954-BDFSG,0.09373546297223713,107.5,1290.0,120.9187472341859,Low
3255-GRXMG,0.2205696460963548,45.65,547.8,120.82805213158315,Low
4592-IWTJI,0.3388327232168512,29.7,356.4,120.75998255448576,Low
4450-MDZFX,0.135305565615263,74.35,892.1999999999999,120.71962564193764,Low
7940-UQQUG,0.09630039807120808,104.4,1252.8000000000002,120.64513870360949,Low
0233-FTHAV,0.12694043781393927,79.2,950.4000000000001,120.6441920983679,Low
2978-XXSOG,0.17021454824236468,59.05,708.5999999999999,120.6140288845396,Low
0991-BRRFB,0.203422743152288,49.4,592.8,120.58900214067631,Low
7762-URZQH,0.0946798303576419,106.05,1272.6,120.48955211313506,Low
6281-FKEWS,0.20468355159568802,49.05,588.5999999999999,120.47673846922194,Low
3714-XPXBW,0.12723851765763186,78.9,946.8000000000001,120.46942851824585,Low
7134-HBPBS,0.09278624209495163,108.1,1297.1999999999998,120.36231324557124,Low
4622-YNKIJ,0.1127248922367095,88.95,1067.4,120.32254997346374,Low
5133-VRSAB,0.3412484044083732,29.35,352.20000000000005,120.18768803262904,Low
5153-LXKDT,0.09081432042438511,110.2,1322.4,120.09285732920688,Low
8261-GWDBQ,0.08611122676871372,116.05,1392.6,119.91849439811071,Low
4644-PIZRT,0.14183390668065496,70.35,844.1999999999999,119.7361840198089,Low
4710-NKCAW,0.1549235788024422,64.4,772.8000000000001,119.72494169852735,Low
0975-UYDTX,0.11058395915534655,90.1,1081.1999999999998,119.56337663876067,Low
7036-TYDEC,0.0957106976404209,104.0,1248.0,119.44695065524527,Low
1162-ECVII,0.09066758979156758,109.75,1317.0,119.4092157554945,Low
0201-OAMXR,0.08594869122144126,115.55,1386.6,119.17645524765045,Low
0218-QNVAS,0.09851834484587646,100.55,1206.6,118.87223489103452,Low
8082-GHXOP,0.22509914961238367,44.0,528.0,118.85235099533858,Low
6993-YCOBK,0.08949753530291897,110.6,1327.1999999999998,118.78112885403404,Low
2931-VUVJN,0.10518411853196626,94.05,1128.6,118.71079617517711,Low
4531-AUZNK,0.1039592864048139,95.15,1141.8000000000002,118.70071321701653,Low
2843-CQMEG,0.19882921873118495,49.7,596.4000000000001,118.58174605127873,Low
6475-VHUIZ,0.18193785392653014,54.25,651.0,118.44154290617112,Low
5440-FLBQG,0.09102857342783678,108.4,1300.8000000000002,118.4099683149301,Low
9924-JPRMC,0.08341282527790247,118.2,1418.4,118.31275137417688,Low
2165-VOEGB,0.09367181619665577,105.2,1262.4,118.25130076665825,Low
0201-MIBOL,0.09611438185642121,102.4,1228.8000000000002,118.1053524251704,Low
0420-BWTPW,0.3859338849601735,25.5,306.0,118.0957687978131,Low
3096-YXENJ,0.09136113092346398,107.65,1291.8000000000002,118.0203089269308,Low
3733-ZEECP,0.19211566654281176,51.1,613.2,117.80532672405218,Low
2969-WGHQO,0.14125867584695653,69.45,833.4000000000001,117.7249804508536,Low
7109-MFBYV,0.2157347781906327,45.45,545.4000000000001,117.6617480251711,Low
0356-OBMAC,0.09814858096280107,99.9,1198.8000000000002,117.66051885820595,Low
4822-LPTYJ,0.09444241888057782,103.75,1245.0,117.58081150631938,Low
5639-NTUPK,0.1880557948468833,52.1,625.2,117.57248293827145,Low
2858-MOFSQ,0.17535578162498533,55.85,670.2,117.52344484506517,Low
9820-RMCQV,0.2015433356289325,48.55,582.5999999999999,117.41914733741606,Low
7964-YESJC,0.14732233738520548,66.3,795.5999999999999,117.20965162366946,Low
4701-MLJPN,0.1763445801542824,55.25,663.0,116.91645664228923,Low
3523-QRQLL,0.14012582241453644,69.5,834.0,116.8649358937234,Low
4129-LYCOI,0.09363617763149423,104.0,1248.0,116.8579496841048,Low
6296-DDOOR,0.1672782855455422,58.2,698.4000000000001,116.82715462500668,Low
0870-VEMYL,0.1806638673834343,53.85,646.2,116.74499110317525,Low
2773-OVBPK,0.08738119259701027,111.3,1335.6,116.70632083256692,Low
5514-YQENT,0.0874871424342582,111.15,1333.8000000000002,116.69035057881361,Low
6728-CZFEI,0.17301937587217103,56.15,673.8,116.58045546266884,Low
1060-ENTOF,0.09193826975160102,105.4,1264.8000000000002,116.283523581825,Low
5180-UCIIQ,0.24193825941083058,40.05,480.59999999999997,116.27552747284517,Low
6713-OKOMC,0.3256280357377552,29.75,357.0,116.2492087583786,Low
6505-OZNPG,0.15276736950358538,63.4,760.8,116.22541471832776,Low
7619-ODSGN,0.17674617703326354,54.75,657.0,116.12223831085414,Low
1004-NOZNR,0.10184189103657759,94.8,1137.6,115.85533524321066,Low
4190-MFLUW,0.17485493182899658,55.2,662.4000000000001,115.82390684352735,Low
5748-RNCJT,0.09061407932891109,106.5,1278.0,115.80479338234838,Low
1621-YNCJH,0.09099778671506668,106.05,1272.6,115.80378337359386,Low
5206-HPJKM,0.1736865380375019,55.5,666.0,115.67523433297626,Low
2770-NSVDG,0.33122029900659505,29.1,349.20000000000005,115.662128413103,Low
4495-LHSSK,0.16675418678210918,57.65,691.8,115.36054641586313,Low
6497-TILVL,0.18960244336103071,50.7,608.4000000000001,115.3541265408511,Low
3787-TRIAL,0.3686880545487244,26.05,312.6,115.25188585193125,Low
1389-WNUIB,0.12628769909690377,76.0,912.0,115.17438157637623,Low
3758-CKOQL,0.08957526103924797,107.0,1284.0,115.0146351743944,Low
5566-SOEZD,0.11882142546507422,80.65,967.8000000000001,114.99537556509884,Low
3518-FSTWG,0.08738141842755848,109.55,1314.6,114.87161266486837,Low
7883-ROJOC,0.2126788954673486,44.9,538.8,114.59138887780742,Low
8041-TMEID,0.08771844169703849,108.5,1302.0,114.20941108954412,Low
6766-HFKLA,0.09221356729330678,103.2,1238.4,114.19728173603112,Low
1557-EMYVT,0.08266882504644653,115.05,1380.6,114.13257985912406,Low
9342-VNIMQ,0.1739319032590496,54.65,655.8,114.0645421572847,Low
9763-GRSKD,0.19003888674571823,49.95,599.4000000000001,113.90930871538352,Low
2294-SALNE,0.10932275872377362,86.8,1041.6,113.87058548668259,Low
8263-QMNTJ,0.0820123564556087,115.55,1386.6,113.71833346134702,Low
3164-YAXFY,0.17600080788318673,53.75,645.0,113.52052108465544,Low
8182-PNAGI,0.18802523393646287,50.25,603.0,113.37921606368711,Low
8402-EIVQS,0.09340650528907629,100.9,1210.8000000000002,113.09659660401358,Low
3192-NQECA,0.08554894790000865,110.0,1320.0,112.92461122801141,Low
3197-NNYNB,0.08941300876491232,105.1,1261.1999999999998,112.7676866543074,Low
8071-SBTRN,0.0844078025366498,111.15,1333.8000000000002,112.58312702338351,Low
5294-IMHHT,0.09589200538146783,97.75,1173.0,112.48132231246177,Low
3090-HAWSU,0.08396757760120638,111.6,1339.1999999999998,112.44937992353556,Low
8474-UMLNT,0.13790686361947432,67.8,813.5999999999999,112.2010242408043,Low
6840-RESVB,0.1101576494288893,84.8,1017.5999999999999,112.09642405883774,Low
5176-LDKUH,0.12412856077019807,75.15,901.8000000000001,111.93913610256463,Low
9086-YJYXS,0.1207341008392779,77.2,926.4000000000001,111.84807101750705,Low
5989-OMNJE,0.16177245616686783,57.6,691.2,111.81712170253905,Low
3096-WPXBT,0.09252188155984811,100.7,1208.4,111.80344167692047,Low
4489-SNOJF,0.1289240602407806,72.25,867.0,111.77716022875678,Low
7811-JIVPF,0.187274052192098,49.7,596.4000000000001,111.69024472736726,Low
1432-FPAXX,0.30407257366025187,30.6,367.20000000000005,111.6554490480445,Low
4177-JPDFU,0.27351104489012784,34.0,408.0,111.59250631517216,Low
7923-IYJWY,0.08006411455269692,116.1,1393.1999999999998,111.54532439481734,Low
9480-BQJEI,0.10056166585348128,92.3,1107.6,111.38210109931586,Low
2530-ENDWQ,0.09904259149926284,93.7,1124.4,111.36348988177114,Low
8034-RYTVV,0.10986949784260097,84.25,1011.0,111.07806231886958,Low
2834-JRTUA,0.08562586272457913,108.05,1296.6,111.02249360868929,Low
6308-CQRBU,0.08461843993828036,109.25,1311.0,110.93477475908556,Low
3016-KSVCP,0.2736720774964901,33.75,405.0,110.83719138607849,Low
2259-OUUSZ,0.2598485775702386,35.5,426.0,110.69549404492165,Low
3794-NFNCH,0.1844314335125013,50.0,600.0,110.65886010750077,Low
3259-FDWOY,0.08690588204629705,106.0,1272.0,110.54428196288985,Low
5876-HZVZM,0.16461684453216907,55.9,670.8,110.424979312179,Low
5832-TRLPB,0.12203443840985917,75.35,904.1999999999999,110.34353921019465,Low
3597-YASZG,0.08790956089849433,104.45,1253.4,110.1858436301728,Low
3571-DPYUH,0.09693796198419258,94.7,1136.4,110.16029999883645,Low
4366-CTOUZ,0.09134903428269651,100.2,1202.4,109.8380788215143,Low
6302-JGYRJ,0.11510822338091632,79.45,953.4000000000001,109.74418017136563,Low
0484-FFVBJ,0.14097524296625513,64.85,778.1999999999999,109.70693407633973,Low
0909-SDHNU,0.30642842275447535,29.8,357.6,109.57880397700039,Low
3069-SSVSN,0.35258793352512396,25.85,310.20000000000005,109.37277697949347,Low
4419-UJMUS,0.09173185576736873,99.35,1192.1999999999998,109.36271844585698,Low
7074-STDCN,0.2244467342296293,40.6,487.20000000000005,109.3504489166754,Low
7382-DFJTU,0.16498453556065779,55.2,662.4000000000001,109.28575635537973,Low
9866-OCCKE,0.08296386389248805,109.75,1317.0,109.26340874640677,Low
8205-OTCHB,0.20806674089910662,43.75,525.0,109.23503897203098,Low
8878-RYUKI,0.1530981888576822,59.45,713.4000000000001,109.22024793107049,Low
1559-DTODC,0.3615588499962715,25.15,301.79999999999995,109.11846092887473,Low
5795-KTGUD,0.08204288517361522,110.8,1329.6,109.08422012683879,Low
8033-ATFAS,0.15187292157931478,59.85,718.2,109.07513227826388,Low
3104-OWCGK,0.09991932341688142,90.95,1091.4,109.05194957718439,Low
1444-VVSGW,0.07847269060982515,115.65,1387.8000000000002,108.90440002831535,Low
5445-PZWGX,0.08895950067693813,102.0,1224.0,108.88642882857226,Low
8148-BPLZQ,0.18219894429979266,49.8,597.5999999999999,108.88208911355608,Low
0939-EREMR,0.169684674901023,53.45,641.4000000000001,108.83575048151617,Low
0725-CXOTM,0.10084668268977715,89.65,1075.8000000000002,108.49086123766227,Low
3640-JQGJG,0.20177339362828012,44.8,537.5999999999999,108.47337641456338,Low
2796-UUZZO,0.11249955158999242,80.3,963.5999999999999,108.40456791211669,Low
3594-UVONA,0.10482238973973358,85.95,1031.4,108.11381277756122,Low
9586-JGQKH,0.08538752880220804,105.4,1264.8000000000002,107.99814642903274,Low
8851-RAGOV,0.12663501389245976,71.05,852.5999999999999,107.96901284471119,Low
5073-WXOYN,0.1770227603766587,50.8,609.5999999999999,107.91307472561112,Low
4833-QTJNO,0.106852806450545,83.85,1006.1999999999999,107.51529385053837,Low
0392-BZIUW,0.08518640326861206,105.0,1260.0,107.3348681184512,Low
1134-YWTYF,0.16616005686971372,53.8,645.5999999999999,107.27293271508717,Low
1442-OKRJE,0.08666266451037183,103.15,1237.8000000000002,107.27104613093826,Low
1131-SUEKT,0.09076475142011536,98.45,1181.4,107.2294773277243,Low
3413-CSSTH,0.16007698287787825,55.7,668.4000000000001,106.99545535557384,Low
3374-TTZTK,0.0838110835785421,106.3,1275.6,106.9094182127883,Low
7519-JTWQH,0.08051377462058408,110.5,1326.0,106.76126514689449,Low
4159-NAAIX,0.09124545939073092,97.45,1169.4,106.70244021152075,Low
8591-NXRCV,0.11885540796565937,74.65,895.8000000000001,106.47067445563766,Low
8823-RLPWL,0.08016515369450881,110.65,1327.8000000000002,106.44329107556882,Low
8405-IGQFX,0.09847242902997247,90.05,1080.6,106.40930680978825,Low
7208-PSIHR,0.08499510273784894,104.3,1251.6,106.37987058669172,Low
9861-PDSZP,0.08196613983061095,108.05,1296.6,106.27729690437015,Low
5756-JYOJT,0.13638079643075499,64.9,778.8000000000001,106.21336426027199,Low
8853-TZDGH,0.07918591059481915,111.6,1339.1999999999998,106.04577146858179,Low
9863-JZAIC,0.16061669446747015,55.0,660.0,106.0070183485303,Low
7629-WFGLW,0.09226548356713736,95.65,1147.8000000000002,105.90232203836028,Low
2578-JQPHZ,0.08799357148240979,100.1,1201.1999999999998,105.69787806467062,Low
4501-VCPFK,0.2459287256460735,35.75,429.0,105.50342330216553,Low
0156-FVPTA,0.16206795427359721,54.2,650.4000000000001,105.40899745954765,Low
5195-KPUNQ,0.09055149679030484,96.75,1161.0,105.13028777354393,Low
8901-HJXTF,0.30002088857543324,29.2,350.4,105.1273193568318,Low
5590-ZSKRV,0.1602605987791966,54.65,655.8,105.09890067939712,Low
2782-JEEBU,0.24323109185594474,36.0,432.0,105.07583168176812,Low
7776-QWNFX,0.17372018640795495,50.4,604.8,105.06596873953114,Low
3128-YOVTD,0.11044195650159426,79.15,949.8000000000001,104.89777028521424,Low
8152-VETUR,0.08945756256578127,97.7,1172.4,104.88004635212198,Low
3327-YBAKM,0.09016617835842668,96.9,1162.8000000000002,104.84523219517855,Low
1629-DQQVB,0.174359590438473,50.1,601.2,104.82498577160997,Low
1291-CUOCY,0.07895484332918722,110.6,1327.1999999999998,104.78886806649726,Low
6778-EICRF,0.11636689856905584,74.8,897.5999999999999,104.4509281555845,Low
2988-QRAJY,0.0789721915115327,110.05,1320.6,104.29067611013008,Low
4423-JWZJN,0.09629189893568146,90.25,1083.0,104.28412654734302,Low
2478-EEWWM,0.1960023807946298,44.3,531.5999999999999,104.19486563042518,Low
8799-OXZMD,0.2917923181858451,29.75,357.0,104.1698575923467,Low
3307-TLCUD,0.2522410053265102,34.4,412.79999999999995,104.12508699878342,Low
6303-KFWSL,0.15704395334466112,55.25,663.0,104.12014106751032,Low
1163-ONYEY,0.11617716282910184,74.55,894.5999999999999,103.9320898669145,Low
0002-ORFBO,0.1319551422378017,65.6,787.1999999999999,103.87508796959749,Low
7089-XXAYG,0.22702685816673776,38.1,457.20000000000005,103.79667955383252,Low
2371-KFUOG,0.08708119028714766,99.15,1189.8000000000002,103.6092002036483,Low
8309-PPCED,0.07817128602931535,110.45,1325.4,103.60822250325457,Low
6873-UDNLD,0.12798865746836,67.45,809.4000000000001,103.59401935489059,Low
5315-CKEQK,0.16907142518699336,51.0,612.0,103.47171221443993,Low
7317-GGVPB,0.07936144774973275,108.6,1303.1999999999998,103.42383870745171,Low
1585-MQSSU,0.16732852014164937,51.5,618.0,103.4090254475393,Low
7663-CUXZB,0.07565375589409369,113.75,1365.0,103.26737679543788,Low
6904-JLBGY,0.0730852568542311,117.35,1408.1999999999998,102.91865870212823,Low
5478-JJVZK,0.14079434500175525,60.9,730.8,102.89250732728273,Low
4316-XCSLJ,0.17034088408954845,50.3,603.5999999999999,102.81775763645143,Low
6773-LQTVT,0.24017595549681808,35.65,427.79999999999995,102.74727376153876,Low
7182-OVLBJ,0.08446473676798778,101.15,1213.8000000000002,102.52329748898359,Low
5832-EXGTT,0.14190057994378363,60.2,722.4000000000001,102.50897895138931,Low
4616-ULAOA,0.07708583368475942,110.8,1329.6,102.49332446725612,Low
6368-NWMCE,0.12509880165776496,68.15,817.8000000000001,102.3057999957202,Low
1492-QGCLU,0.09941160830727615,85.7,1028.4,102.2348979832028,Low
7666-WKRON,0.1057591323233485,80.45,965.4000000000001,102.09986634496066,Low
7639-SUPCW,0.1742913981913971,48.8,585.5999999999999,102.06504278088212,Low
4291-HYEBC,0.21745598917590955,39.1,469.20000000000005,102.03035012133677,Low
6838-YAUVY,0.08939402296124828,95.1,1141.1999999999998,102.01645900337653,Low
9097-ZUBYC,0.17415603975560712,48.8,585.5999999999999,101.9857768808835,Low
5451-YHYPW,0.0734181436298801,115.75,1389.0,101.97780150190346,Low
8314-DPQHL,0.1661727350330505,50.8,609.5999999999999,101.29889927614757,Low
0907-HQNTS,0.07465424943570226,113.0,1356.0,101.23116223481226,Low
5651-CRHKQ,0.09779801058375563,86.2,1034.4,101.16226214783684,Low
1921-KYSAY,0.12285270207461009,68.6,823.1999999999999,101.13234434781901,Low
2294-DMMUS,0.11958810750118676,70.45,845.4000000000001,101.0997860815033,Low
5155-AZQPB,0.16882005533694044,49.9,598.8,101.08944913575993,Low
9107-UKCKY,0.10552451362276652,79.8,957.5999999999999,101.0502742451612,Low
3272-VUHPV,0.14933059525049794,56.3,675.5999999999999,100.88775015123639,Low
5985-TBABQ,0.11233782858917524,74.75,897.0,100.76703224449018,Low
3221-CJMSG,0.16432141192945524,51.1,613.2,100.76188979514195,Low
5681-LLOEI,0.09194332653315418,91.25,1095.0,100.67794255380383,Low
3948-FVVRP,0.15304920691631213,54.8,657.5999999999999,100.64515846816684,Low
2692-PFYTJ,0.325601548153641,25.75,309.0,100.61087837947507,Low
5278-PNYOX,0.08325952704617222,100.65,1207.8000000000002,100.56085676636683,Low
2651-ZCBXV,0.07758070040905694,108.0,1296.0,100.54458773013779,Low
0523-VNGTF,0.1655825889659719,50.5,606.0,100.34304891337896,Low
9609-BENEA,0.12108675444684115,69.0,828.0,100.25983268198448,Low
3638-DIMPH,0.1902295117832053,43.8,525.5999999999999,99.98463139325268,Low
7148-XZPHA,0.10489616137191964,79.4,952.8000000000001,99.94506255516504,Low
9795-VOWON,0.3418524982607042,24.35,292.20000000000005,99.88929999177778,Low
8563-IIOXK,0.16705360359117255,49.75,597.0,99.73100134393002,Low
5135-GRQJV,0.07256618260270536,114.5,1374.0,99.70593489611717,Low
3689-MOZGR,0.26603188911426845,31.2,374.4,99.6023392843821,Low
5327-CNLUQ,0.08549601184310895,96.9,1162.8000000000002,99.4147625711671,Low
4670-TABXH,0.07542668770672807,109.75,1317.0,99.33694770976086,Low
9152-AMKAK,0.10304577951769231,80.25,963.0,99.2330856755377,Low
7105-MXJLL,0.13609098864022245,60.7,728.4000000000001,99.12867612553805,Low
9862-KJTYK,0.3258079972790418,25.35,304.20000000000005,99.11079277228453,Low
4712-AUQZO,0.2456540327067409,33.6,403.20000000000005,99.04770598735794,Low
6616-AALSR,0.07894603743939875,104.3,1251.6,98.80886045915148,Low
4819-HJPIW,0.3261785578213257,25.15,301.79999999999995,98.44068875047608,Low
8065-QBYTO,0.08229923732428152,99.65,1195.8000000000002,98.41342799237586,Low
4987-GQWPO,0.326633626479939,25.1,301.20000000000005,98.38204829575764,Low
9391-LMANN,0.08544116746068518,95.95,1151.4,98.37696021423292,Low
0222-CNVPT,0.1678885986704452,48.8,585.5999999999999,98.31556338141269,Low
4726-DLWQN,0.11639760967862578,70.35,844.1999999999999,98.26286209069588,Low
5271-YNWVR,0.0722330372528571,113.15,1357.8000000000002,98.07801798192938,Low
1121-QSIVB,0.10536225218534069,77.55,930.5999999999999,98.05011188367804,Low
9432-RUVSL,0.07959181664232072,102.5,1230.0,97.89793447005448,Low
2830-LEWOA,0.07846954915908456,103.9,1246.8000000000002,97.83583389154666,Low
6500-JVEGC,0.08039122832816023,101.35,1216.1999999999998,97.77181189270846,Low
3275-RHRNE,0.13561011840875337,60.0,720.0,97.63928525430242,Low
4903-CNOZC,0.11437235911269775,70.9,850.8000000000001,97.30800313308325,Low
9715-WZCLW,0.08337695810362782,97.2,1166.4,97.25088393207149,Low
8819-ZBYNA,0.07406771515856507,109.1,1309.1999999999998,96.96945268559338,Low
7909-FIOIY,0.32512355095659984,24.85,298.20000000000005,96.95184289525808,Low
8896-BQTTI,0.3226431655081766,25.0,300.0,96.79294965245299,Low
6196-HBOBZ,0.08118211366753161,99.35,1192.1999999999998,96.78531591443118,Low
6408-OTUBZ,0.07703647685130345,104.55,1254.6,96.6499638576453,Low
8628-MFKAX,0.06894133406135032,116.75,1401.0,96.5868090199518,Low
2533-QVMSK,0.08550623098729289,94.1,1129.1999999999998,96.55363603085111,Low
7803-XOCCZ,0.0955964743606718,84.05,1008.5999999999999,96.41860404017356,Low
8070-AAWZP,0.23424323849891823,34.25,411.0,96.2739710230554,Low
6008-NAIXK,0.14461706805500257,55.45,665.4000000000001,96.22819708379872,Low
4310-KEDTB,0.26822381457452205,29.8,357.6,95.91683609184909,Low
0308-IVGOK,0.1976359848912306,40.4,484.79999999999995,95.81392547526859,Low
5081-NWSUP,0.12279032538515564,64.9,778.8000000000001,95.62910540995922,Low
0960-HUWBM,0.07646401742982482,104.1,1249.1999999999998,95.51885057333716,Low
1779-PWPMG,0.06935678662466654,114.65,1375.8000000000002,95.42106703821625,Low
9496-IVVRP,0.15589276820950346,51.0,612.0,95.40637414421612,Low
7746-AWNQW,0.22231288102467872,35.75,429.0,95.37222595958717,Low
8777-MBMTS,0.07503959947282199,105.85,1270.1999999999998,95.31529925037847,Low
2599-CZABP,0.1780922235689577,44.6,535.2,95.31495805410617,Low
6242-SGYTS,0.08356196366463102,94.95,1139.4,95.21050139948059,Low
0668-OGMHD,0.27814083745362195,28.5,342.0,95.12416640913871,Low
2533-TIBIX,0.2623533980850449,30.2,362.4,95.07687146602025,Low
4360-QRAVE,0.21588680757367207,36.65,439.79999999999995,94.94701797090097,Low
5921-NGYRH,0.10754090135652,73.55,882.5999999999999,94.91559953726454,Low
2388-LAESQ,0.06883156424155874,114.85,1378.1999999999998,94.86366183771625,Low
7432-FFVAR,0.08687494501622085,90.95,1091.4,94.81531499070344,Low
0623-EJQEG,0.08439871225767014,93.55,1122.6,94.74599438046049,Low
9592-ERDKV,0.09950768462726116,79.25,951.0,94.63180808052536,Low
3863-IUBJR,0.14695933662543317,53.65,643.8,94.61242091945387,Low
9513-DXHDA,0.09647823687352618,81.7,980.4000000000001,94.58726343080507,Low
4909-JOUPP,0.07175380584979006,109.7,1316.4,94.45671002066365,Low
0689-DSXGL,0.09173912255126403,85.8,1029.6,94.45460057878144,Low
4544-RXFMG,0.18114043433147473,43.45,521.4000000000001,94.44662246043094,Low
8259-NFJTV,0.22685451687582878,34.65,415.79999999999995,94.32610811696959,Low
6738-ISCBM,0.14554992030662942,54.0,648.0,94.31634835869586,Low
0953-LGOVU,0.221393249618422,35.5,426.0,94.31352433744777,Low
1480-BKXGA,0.06772161083995545,116.05,1392.6,94.30911525572196,Low
9504-DSHWM,0.1327158056628964,59.2,710.4000000000001,94.28130834292162,Low
